TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
4248,5198,2025-02-07 00:00:00,Card Payment,895.806494,Loan,Platinum,Seville,37.3891,-5.9845,Branch,EUR,0,92.72,0,743,2642.32,Low Income Segment,Financial Literacy Program Access
4249,2001,2023-07-21 00:00:00,Deposit,2914.785201,Credit Card,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,7.18,0,0,509,1940.49,Low Income Segment,Financial Literacy Program Access
4250,6244,2024-11-08 00:00:00,Transfer,2664.418907,Savings Account,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,672,7156.07,High Income Segment,Premium Investment Services
4251,8119,2024-02-05 00:00:00,Transfer,7278.52175,Credit Card,Business,Madrid,40.4168,-3.7038,ATM,EUR,8.5,0,0,552,6604.93,Middle Income Segment,Gold Card with Travel Benefits
4252,5066,2023-01-31 00:00:00,Card Payment,8124.104462,Credit Card,Platinum,Murcia,37.9847,-1.1287,Mobile,USD,31.94,0,0,429,1185.75,Low Income Segment,Financial Literacy Program Access
4253,3845,2024-03-04 00:00:00,Withdrawal,5043.693664,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,639,3597.15,Middle Income Segment,Mid-tier Savings Booster
4254,9849,2024-12-22 00:00:00,Deposit,9183.242072,Credit Card,Student,Valencia,39.4699,-0.3763,Branch,EUR,30.93,0,0,648,5496.92,Middle Income Segment,Gold Card with Travel Benefits
4255,6316,2023-11-11 00:00:00,Card Payment,3596.599611,Mortgage,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,513,3516.14,Middle Income Segment,Mid-tier Savings Booster
4256,1422,2023-02-16 00:00:00,Loan Payment,635.4980416,Checking Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,19.12,796,1092.28,Low Income Segment,Financial Literacy Program Access
4257,7715,2024-04-15 00:00:00,Withdrawal,4614.382543,Savings Account,Business,Bilbao,43.263,-2.935,Online,EUR,0,0,0,308,6265.6,Middle Income Segment,Mid-tier Savings Booster
4258,5266,2024-09-22 00:00:00,Fee,8049.988684,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,448,5522.44,Middle Income Segment,Mid-tier Savings Booster
4259,8549,2024-05-06 00:00:00,Loan Payment,4370.922817,Loan,Platinum,Madrid,40.4168,-3.7038,Online,USD,0,50.12,79.4,462,3599.11,Middle Income Segment,Personal Loan Cashback Offer
4260,7316,2024-05-22 00:00:00,Card Payment,13383.29188,Mortgage,Standard,Seville,37.3891,-5.9845,ATM,USD,0,0,0,697,9363.11,High Income Segment,Exclusive Platinum Package
4261,3710,2024-09-11 00:00:00,Fee,7589.987357,Credit Card,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,47.19,0,0,594,2901.6,Low Income Segment,Financial Literacy Program Access
4262,9644,2024-05-05 00:00:00,Fee,10338.0368,Loan,Student,Valencia,39.4699,-0.3763,Online,EUR,0,67.12,0,432,5853.7,Middle Income Segment,Personal Loan Cashback Offer
4263,9069,2023-10-16 00:00:00,Loan Payment,2866.416724,Credit Card,Standard,Bilbao,43.263,-2.935,Online,USD,48.22,0,198.42,804,6756.88,Middle Income Segment,Gold Card with Travel Benefits
4264,2657,2023-02-21 00:00:00,Fee,10847.12189,Loan,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0,98.35,0,404,7615.51,High Income Segment,Premium Investment Services
4265,3541,2024-08-28 00:00:00,Transfer,9686.773477,Mortgage,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,309,5278.42,Middle Income Segment,Mid-tier Savings Booster
4266,7763,2025-02-11 00:00:00,Loan Payment,7221.310987,Credit Card,Standard,Malaga,36.7213,-4.4214,Branch,EUR,39.7,0,109.06,511,3099.54,Middle Income Segment,Gold Card with Travel Benefits
4267,4075,2024-02-21 00:00:00,Withdrawal,4665.310477,Mortgage,Gold,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,334,7992.19,High Income Segment,Exclusive Platinum Package
4268,4164,2024-12-25 00:00:00,Transfer,1225.916318,Savings Account,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,802,7905.72,High Income Segment,Premium Investment Services
4269,3053,2023-09-04 00:00:00,Withdrawal,5075.491815,Loan,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,95.67,0,805,2723.64,Low Income Segment,Financial Literacy Program Access
4270,9479,2023-11-08 00:00:00,Deposit,4488.770267,Checking Account,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,607,2554.4,Low Income Segment,Financial Literacy Program Access
4271,6737,2023-10-02 00:00:00,Withdrawal,5195.907659,Checking Account,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,752,4607.1,Middle Income Segment,Mid-tier Savings Booster
4272,4217,2025-05-14 00:00:00,Loan Payment,7427.112892,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Online,USD,0,0,181.68,402,7051.31,High Income Segment,Exclusive Platinum Package
4273,2447,2023-11-06 00:00:00,Withdrawal,8681.116989,Loan,Platinum,Malaga,36.7213,-4.4214,Online,USD,0,56.09,0,518,5155.52,Middle Income Segment,Personal Loan Cashback Offer
4274,7009,2024-12-20 00:00:00,Deposit,8798.551363,Loan,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0,22.68,0,697,1240.61,Low Income Segment,Financial Literacy Program Access
4275,1607,2024-03-21 00:00:00,Fee,9929.418493,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,801,3876.85,Middle Income Segment,Mid-tier Savings Booster
4276,5552,2024-08-12 00:00:00,Loan Payment,1963.800926,Checking Account,Platinum,Malaga,36.7213,-4.4214,Branch,EUR,0,0,142.97,786,9273.3,High Income Segment,Premium Investment Services
4277,2764,2023-09-08 00:00:00,Card Payment,2229.075706,Savings Account,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,330,2450.15,Low Income Segment,No-Fee Basic Account
4278,3671,2025-05-03 00:00:00,Transfer,5973.054639,Checking Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,416,1958.08,Low Income Segment,Financial Literacy Program Access
4279,7519,2023-08-20 00:00:00,Transfer,8676.727767,Credit Card,Student,Madrid,40.4168,-3.7038,Branch,EUR,10.28,0,0,563,5773.86,Middle Income Segment,Gold Card with Travel Benefits
4280,4962,2024-02-24 00:00:00,Withdrawal,3911.974852,Checking Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,503,9107.83,High Income Segment,Premium Investment Services
4281,4177,2023-05-04 00:00:00,Transfer,9652.215787,Credit Card,Student,Barcelona,41.3874,2.1686,Branch,EUR,13.72,0,0,421,2630.16,Low Income Segment,Financial Literacy Program Access
4282,4722,2024-05-15 00:00:00,Deposit,1716.988029,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,15.19,0,0,625,5564.76,Middle Income Segment,Gold Card with Travel Benefits
4283,5906,2024-07-15 00:00:00,Card Payment,1123.087393,Savings Account,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,844,8890.91,High Income Segment,Premium Investment Services
4284,8263,2024-04-17 00:00:00,Transfer,2300.94871,Savings Account,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,738,6771.41,Middle Income Segment,Mid-tier Savings Booster
4285,6054,2024-02-14 00:00:00,Withdrawal,3970.942607,Checking Account,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,739,3037.65,Middle Income Segment,Mid-tier Savings Booster
4286,1808,2025-02-17 00:00:00,Transfer,6333.25098,Mortgage,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,418,4607.7,Middle Income Segment,Mid-tier Savings Booster
4287,1725,2024-11-07 00:00:00,Fee,3360.639596,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,722,5421.75,Middle Income Segment,Mid-tier Savings Booster
4288,8701,2023-06-10 00:00:00,Fee,2432.992722,Savings Account,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,517,7504.75,High Income Segment,Premium Investment Services
4289,2216,2023-03-26 00:00:00,Transfer,3138.28767,Credit Card,Business,Madrid,40.4168,-3.7038,ATM,EUR,27.61,0,0,525,7543.66,High Income Segment,Exclusive Platinum Package
4290,5051,2024-06-21 00:00:00,Loan Payment,1289.291356,Credit Card,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,16.01,0,176.95,500,4239.13,Middle Income Segment,Gold Card with Travel Benefits
4291,3197,2024-12-10 00:00:00,Card Payment,14246.5926,Mortgage,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,345,7598.71,High Income Segment,Exclusive Platinum Package
4292,3806,2025-01-23 00:00:00,Transfer,6200.831436,Checking Account,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,465,8294.42,High Income Segment,Premium Investment Services
4293,9970,2024-01-23 00:00:00,Fee,12144.73695,Mortgage,Student,Bilbao,43.263,-2.935,ATM,USD,0,0,0,575,6298.57,Middle Income Segment,Mid-tier Savings Booster
4294,1972,2023-12-14 00:00:00,Fee,5447.317296,Mortgage,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,829,7208.1,High Income Segment,Exclusive Platinum Package
4295,6634,2024-04-13 00:00:00,Deposit,3154.096494,Checking Account,Standard,Murcia,37.9847,-1.1287,Branch,USD,0,0,0,703,3491.97,Middle Income Segment,Mid-tier Savings Booster
4296,8483,2023-09-22 00:00:00,Withdrawal,11620.60194,Loan,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,86.63,0,506,2605.22,Low Income Segment,Financial Literacy Program Access
4297,3123,2025-01-25 00:00:00,Deposit,7586.893401,Checking Account,Business,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,446,6477.83,Middle Income Segment,Mid-tier Savings Booster
4298,9790,2024-05-01 00:00:00,Loan Payment,14045.81633,Mortgage,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0.53,743,9132.02,High Income Segment,Exclusive Platinum Package
4299,1224,2024-04-30 00:00:00,Withdrawal,7983.228017,Loan,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0,99.14,0,629,2497.22,Low Income Segment,Financial Literacy Program Access
4300,2814,2023-01-14 00:00:00,Transfer,3627.725521,Mortgage,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,355,3240.68,Middle Income Segment,Mid-tier Savings Booster
4301,2106,2025-04-03 00:00:00,Transfer,9019.928054,Mortgage,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,740,2312.96,Low Income Segment,Financial Literacy Program Access
4302,1124,2023-02-01 00:00:00,Loan Payment,8783.466499,Mortgage,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,0,157.02,335,9888.67,High Income Segment,Exclusive Platinum Package
4303,4246,2024-07-17 00:00:00,Card Payment,8884.609516,Credit Card,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,5.48,0,0,843,9049.56,High Income Segment,Exclusive Platinum Package
4304,3931,2023-03-06 00:00:00,Fee,2435.730119,Checking Account,Student,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,594,2594.03,Low Income Segment,Financial Literacy Program Access
4305,3971,2024-11-09 00:00:00,Card Payment,1004.990007,Savings Account,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,466,4665.44,Middle Income Segment,Mid-tier Savings Booster
4306,3017,2024-08-28 00:00:00,Transfer,2607.114734,Credit Card,Platinum,Malaga,36.7213,-4.4214,Mobile,USD,23.69,0,0,674,4457.17,Middle Income Segment,Gold Card with Travel Benefits
4307,8415,2025-02-12 00:00:00,Deposit,1901.924553,Checking Account,Business,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,763,9359.79,High Income Segment,Premium Investment Services
4308,3415,2023-01-14 00:00:00,Fee,6345.474745,Credit Card,Standard,Murcia,37.9847,-1.1287,Online,EUR,45.78,0,0,543,5730.42,Middle Income Segment,Gold Card with Travel Benefits
4309,4096,2024-01-06 00:00:00,Transfer,6336.741117,Checking Account,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,466,7341.19,High Income Segment,Premium Investment Services
4310,2609,2023-11-19 00:00:00,Fee,4578.487888,Loan,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,38.22,0,735,4920.43,Middle Income Segment,Personal Loan Cashback Offer
4311,1717,2023-09-08 00:00:00,Card Payment,884.069376,Savings Account,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,680,5040.11,Middle Income Segment,Mid-tier Savings Booster
4312,4561,2025-03-02 00:00:00,Withdrawal,4268.127386,Loan,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,72.56,0,388,1181.88,Low Income Segment,Financial Literacy Program Access
4313,7782,2024-02-04 00:00:00,Transfer,6791.92346,Loan,Student,Murcia,37.9847,-1.1287,ATM,USD,0,24.8,0,360,4556.3,Middle Income Segment,Personal Loan Cashback Offer
4314,2048,2023-10-06 00:00:00,Transfer,5184.2186,Checking Account,Student,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,344,1480.23,Low Income Segment,Financial Literacy Program Access
4315,9307,2023-04-09 00:00:00,Fee,8198.659975,Mortgage,Gold,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,477,6068.07,Middle Income Segment,Mid-tier Savings Booster
4316,8905,2023-01-21 00:00:00,Withdrawal,3836.339145,Mortgage,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,626,7975.22,High Income Segment,Exclusive Platinum Package
4317,6578,2024-09-09 00:00:00,Deposit,13679.62127,Mortgage,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,370,8321.06,High Income Segment,Exclusive Platinum Package
4318,2620,2023-07-15 00:00:00,Withdrawal,6531.747566,Mortgage,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,795,3440.72,Middle Income Segment,Mid-tier Savings Booster
4319,7548,2025-02-28 00:00:00,Deposit,2292.069957,Savings Account,Business,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,738,5544.21,Middle Income Segment,Mid-tier Savings Booster
4320,8381,2024-06-22 00:00:00,Loan Payment,12011.85533,Loan,Student,Seville,37.3891,-5.9845,Mobile,USD,0,72.51,155.86,392,4135.52,Middle Income Segment,Personal Loan Cashback Offer
4321,5780,2023-12-23 00:00:00,Card Payment,8495.040311,Credit Card,Student,Murcia,37.9847,-1.1287,ATM,EUR,47.46,0,0,732,7385.27,High Income Segment,Exclusive Platinum Package
4322,4792,2025-02-09 00:00:00,Withdrawal,4022.688497,Savings Account,Student,Murcia,37.9847,-1.1287,Online,USD,0,0,0,411,8909.21,High Income Segment,Premium Investment Services
4323,3941,2024-08-14 00:00:00,Deposit,1430.977896,Checking Account,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,612,6774.39,Middle Income Segment,Mid-tier Savings Booster
4324,6695,2023-10-11 00:00:00,Fee,4181.239077,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,736,8061.93,High Income Segment,Premium Investment Services
4325,7401,2024-03-15 00:00:00,Deposit,2273.823622,Savings Account,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,530,7583.66,High Income Segment,Premium Investment Services
4326,7197,2023-02-08 00:00:00,Loan Payment,1638.994802,Checking Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,173.42,539,3873.95,Middle Income Segment,Mid-tier Savings Booster
4327,6450,2024-05-08 00:00:00,Deposit,9692.191918,Credit Card,Business,Seville,37.3891,-5.9845,Mobile,EUR,21.31,0,0,389,2109.64,Low Income Segment,Financial Literacy Program Access
4328,9975,2023-03-19 00:00:00,Card Payment,2146.573223,Loan,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0,77.48,0,367,9400.57,High Income Segment,Premium Investment Services
4329,9432,2025-01-24 00:00:00,Withdrawal,4599.074176,Savings Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,828,7393.31,High Income Segment,Premium Investment Services
4330,6874,2024-05-06 00:00:00,Deposit,11.91519838,Checking Account,Platinum,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,672,6361.52,Middle Income Segment,Mid-tier Savings Booster
4331,2553,2023-04-28 00:00:00,Withdrawal,3419.225254,Checking Account,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,510,7848.73,High Income Segment,Premium Investment Services
4332,2012,2024-10-10 00:00:00,Loan Payment,301.9092874,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,EUR,44.54,0,27.8,704,8207.85,High Income Segment,Exclusive Platinum Package
4333,9378,2023-10-26 00:00:00,Deposit,4551.807288,Savings Account,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,686,4071.99,Middle Income Segment,Mid-tier Savings Booster
4334,2881,2023-07-12 00:00:00,Deposit,988.4857937,Checking Account,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,517,5056.99,Middle Income Segment,Mid-tier Savings Booster
4335,7799,2023-04-17 00:00:00,Loan Payment,6586.965007,Credit Card,Standard,Malaga,36.7213,-4.4214,ATM,USD,12.69,0,12.44,455,6838.47,Middle Income Segment,Gold Card with Travel Benefits
4336,5586,2025-02-12 00:00:00,Card Payment,6177.754971,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,44.99,0,0,786,7564.66,High Income Segment,Exclusive Platinum Package
4337,9622,2025-04-23 00:00:00,Deposit,6076.821357,Checking Account,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,650,4547.77,Middle Income Segment,Mid-tier Savings Booster
4338,9430,2023-04-20 00:00:00,Withdrawal,5826.056338,Checking Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,784,1556.05,Low Income Segment,Financial Literacy Program Access
4339,7447,2023-08-04 00:00:00,Card Payment,166.6811234,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,USD,0,0,0,592,6165.59,Middle Income Segment,Mid-tier Savings Booster
4340,3345,2023-03-10 00:00:00,Transfer,1940.416482,Savings Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,705,7043.85,High Income Segment,Premium Investment Services
4341,1075,2024-02-09 00:00:00,Card Payment,4012.995061,Loan,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0,95.62,0,333,8828.92,High Income Segment,Premium Investment Services
4342,6877,2024-07-20 00:00:00,Transfer,7586.675059,Checking Account,Business,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,414,7847.44,High Income Segment,Premium Investment Services
4343,7785,2024-07-27 00:00:00,Withdrawal,11549.18759,Mortgage,Platinum,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,415,7847.48,High Income Segment,Exclusive Platinum Package
4344,5922,2024-04-26 00:00:00,Deposit,10552.89028,Mortgage,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,473,2266.77,Low Income Segment,Financial Literacy Program Access
4345,9090,2025-01-22 00:00:00,Withdrawal,5496.96674,Loan,Business,Barcelona,41.3874,2.1686,Online,EUR,0,97,0,647,8878.81,High Income Segment,Premium Investment Services
4346,3330,2024-02-10 00:00:00,Loan Payment,6948.533528,Checking Account,Gold,Malaga,36.7213,-4.4214,ATM,USD,0,0,162.3,465,7261.8,High Income Segment,Premium Investment Services
4347,5686,2024-06-16 00:00:00,Withdrawal,174.1363003,Credit Card,Platinum,Bilbao,43.263,-2.935,ATM,EUR,13.03,0,0,500,9541.78,High Income Segment,Exclusive Platinum Package
4348,2902,2023-10-30 00:00:00,Transfer,3415.20812,Mortgage,Business,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,802,6756.54,Middle Income Segment,Mid-tier Savings Booster
4349,5670,2023-09-02 00:00:00,Card Payment,3468.290201,Savings Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,340,5576.58,Middle Income Segment,Mid-tier Savings Booster
4350,8143,2023-09-12 00:00:00,Fee,7582.250743,Mortgage,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,843,4299.21,Middle Income Segment,Mid-tier Savings Booster
4351,3059,2023-01-08 00:00:00,Loan Payment,4166.209939,Checking Account,Business,Murcia,37.9847,-1.1287,Online,EUR,0,0,183.13,415,5540.51,Middle Income Segment,Mid-tier Savings Booster
4352,1140,2023-10-12 00:00:00,Deposit,6212.20412,Mortgage,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,358,1710.88,Low Income Segment,Financial Literacy Program Access
4353,2789,2025-01-14 00:00:00,Card Payment,2077.165509,Loan,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,0,45.35,0,467,4991.85,Middle Income Segment,Personal Loan Cashback Offer
4354,1016,2023-10-18 00:00:00,Withdrawal,833.2809154,Savings Account,Gold,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,362,8370.14,High Income Segment,Premium Investment Services
4355,1464,2025-04-30 00:00:00,Loan Payment,3665.161844,Loan,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,68.53,192.2,534,4665.16,Middle Income Segment,Personal Loan Cashback Offer
4356,5471,2024-11-28 00:00:00,Transfer,4585.869637,Credit Card,Gold,Malaga,36.7213,-4.4214,Branch,USD,7.59,0,0,629,7583.73,High Income Segment,Exclusive Platinum Package
4357,2827,2024-05-22 00:00:00,Deposit,8062.73665,Credit Card,Business,Barcelona,41.3874,2.1686,Online,EUR,45.97,0,0,366,9237.82,High Income Segment,Exclusive Platinum Package
4358,9711,2024-11-14 00:00:00,Withdrawal,4376.002286,Credit Card,Student,Madrid,40.4168,-3.7038,ATM,EUR,42.97,0,0,705,4308.58,Middle Income Segment,Gold Card with Travel Benefits
4359,6956,2023-04-02 00:00:00,Card Payment,8782.600446,Credit Card,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,25.88,0,0,313,3109.92,Middle Income Segment,Gold Card with Travel Benefits
4360,1089,2025-03-06 00:00:00,Withdrawal,946.6344392,Checking Account,Gold,Valencia,39.4699,-0.3763,Branch,USD,0,0,0,739,1654.61,Low Income Segment,Financial Literacy Program Access
4361,5815,2024-12-03 00:00:00,Deposit,2124.936829,Checking Account,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,691,4844.11,Middle Income Segment,Mid-tier Savings Booster
4362,3851,2025-02-22 00:00:00,Card Payment,557.1836847,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,607,8102.72,High Income Segment,Premium Investment Services
4363,3843,2023-05-04 00:00:00,Fee,6338.774282,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,14.96,0,334,1968.38,Low Income Segment,Financial Literacy Program Access
4364,7543,2023-06-23 00:00:00,Fee,1129.172858,Loan,Business,Valencia,39.4699,-0.3763,Online,EUR,0,48.9,0,589,7562.36,High Income Segment,Premium Investment Services
